TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11
0,0,14,961,0,1.2,-45,-46,-49,-55,-58,-56,-50,-49,-55,-33,-50,-45
0,0,21,86,0,1.2,-44,-46,-47,-55,-55,-56,-50,-50,-55,-28,-50,-48
0,0,24,134,0,1.2,-44,-46,-47,-55,-55,-56,-50,-50,-55,-28,-50,-48
0,0,27,185,0,1.2,-43,-46,-47,-55,-55,-54,-49,-48,-53,-28,-48,-49
0,0,30,269,0,1.2,-43,-46,-47,-55,-55,-54,-49,-48,-53,-28,-48,-49
0,0,33,335,0,1.2,-40,-43,-50,-55,-44,-54,-49,-43,-54,-37,-48,-46
0,0,39,448,0,1.2,-41,-44,-50,-55,-52,-55,-49,-49,-54,-36,-49,-46
0,0,45,533,0,1.2,-45,-46,-45,-55,-52,-54,-49,-49,-53,-39,-49,-48
0,0,48,586,0,1.2,-43,-45,-50,-55,-51,-54,-47,-51,-52,-33,-49,-46
0,0,51,652,0,1.2,-43,-45,-50,-55,-51,-54,-47,-51,-52,-33,-49,-46
0,0,54,707,0,1.2,-46,-45,-50,-55,-52,-58,-48,-51,-54,-37,-49,-46
0,0,0,813,0,1.2,-43,-45,-50,-55,-51,-58,-48,-51,-52,-37,-50,-46
0,0,3,881,0,1.2,-43,-44,-46,-55,-52,-58,-51,-49,-52,-36,-48,-45
0,0,9,998,0,1.2,-39,-46,-42,-55,-52,-54,-53,-51,-52,-36,-48,-45
0,0,13,42,0,1.2,-39,-46,-42,-55,-52,-54,-53,-51,-52,-36,-48,-45
0,0,16,82,0,1.2,-39,-44,-49,-55,-29,-54,-53,-51,-51,-38,-48,-45
0,0,19,160,0,1.2,-44,-44,-46,-55,-46,-54,-49,-49,-51,-38,-49,-45
0,0,22,230,0,1.2,-44,-44,-46,-55,-46,-54,-49,-49,-51,-38,-49,-45
0,0,25,276,0,1.2,-45,-44,-50,-55,-53,-56,-52,-51,-51,-37,-49,-47
0,0,28,324,0,1.2,-45,-44,-50,-55,-53,-56,-52,-51,-51,-37,-49,-47
0,0,31,382,0,1.2,-45,-47,-52,-55,-53,-56,-52,-50,-51,-38,-49,-48
0,0,34,434,0,1.2,-42,-44,-49,-55,-52,-56,-48,-50,-52,-37,-49,-46
0,0,37,470,0,1.2,-42,-44,-49,-55,-52,-56,-48,-50,-52,-37,-49,-46
0,0,14,961,0,1.2,-45,-46,-49,-55,-58,-56,-50,-49,-55,-33,-50,-45
0,0,21,86,0,1.2,-44,-46,-47,-55,-55,-56,-50,-50,-55,-28,-50,-48
0,0,24,134,0,1.2,-44,-46,-47,-55,-55,-56,-50,-50,-55,-28,-50,-48
0,0,27,185,0,1.2,-43,-46,-47,-55,-55,-54,-49,-48,-53,-28,-48,-49
0,0,30,269,0,1.2,-43,-46,-47,-55,-55,-54,-49,-48,-53,-28,-48,-49
0,0,33,335,0,1.2,-40,-43,-50,-55,-44,-54,-49,-43,-54,-37,-48,-46
0,0,39,448,0,1.2,-41,-44,-50,-55,-52,-55,-49,-49,-54,-36,-49,-46
0,0,45,533,0,1.2,-45,-46,-45,-55,-52,-54,-49,-49,-53,-39,-49,-48
0,0,48,586,0,1.2,-43,-45,-50,-55,-51,-54,-47,-51,-52,-33,-49,-46
0,0,51,652,0,1.2,-43,-45,-50,-55,-51,-54,-47,-51,-52,-33,-49,-46
0,0,54,707,0,1.2,-46,-45,-50,-55,-52,-58,-48,-51,-54,-37,-49,-46
0,0,0,813,0,1.2,-43,-45,-50,-55,-51,-58,-48,-51,-52,-37,-50,-46
0,0,3,881,0,1.2,-43,-44,-46,-55,-52,-58,-51,-49,-52,-36,-48,-45
0,0,9,998,0,1.2,-39,-46,-42,-55,-52,-54,-53,-51,-52,-36,-48,-45
0,0,13,42,0,1.2,-39,-46,-42,-55,-52,-54,-53,-51,-52,-36,-48,-45
0,0,16,82,0,1.2,-39,-44,-49,-55,-29,-54,-53,-51,-51,-38,-48,-45
0,0,19,160,0,1.2,-44,-44,-46,-55,-46,-54,-49,-49,-51,-38,-49,-45
0,0,22,230,0,1.2,-44,-44,-46,-55,-46,-54,-49,-49,-51,-38,-49,-45
0,0,25,276,0,1.2,-45,-44,-50,-55,-53,-56,-52,-51,-51,-37,-49,-47
0,0,28,324,0,1.2,-45,-44,-50,-55,-53,-56,-52,-51,-51,-37,-49,-47
0,0,31,382,0,1.2,-45,-47,-52,-55,-53,-56,-52,-50,-51,-38,-49,-48
0,0,34,434,0,1.2,-42,-44,-49,-55,-52,-56,-48,-50,-52,-37,-49,-46
0,0,37,470,0,1.2,-42,-44,-49,-55,-52,-56,-48,-50,-52,-37,-49,-46
0,0,51,336,0,1.5,-51,-50,-56,-45,-52,-56,-51,-55,-57,-28,-58,-52
0,0,57,468,0,1.5,-50,-50,-56,-57,-55,-57,-54,-55,-56,-28,-56,-52
0,0,0,513,0,1.5,-50,-50,-56,-57,-55,-57,-54,-55,-56,-28,-56,-52
0,0,3,546,0,1.5,-50,-51,-56,-52,-54,-61,-53,-50,-54,-29,-56,-52
0,0,6,592,0,1.5,-50,-51,-56,-52,-54,-61,-53,-50,-54,-29,-56,-52
0,0,9,649,0,1.5,-55,-52,-56,-49,-54,-58,-52,-51,-54,-24,-56,-46
0,0,12,704,0,1.5,-55,-52,-56,-49,-54,-58,-52,-51,-54,-24,-56,-46
0,0,15,771,0,1.5,-49,-50,-56,-52,-54,-58,-52,-53,-54,-30,-56,-50
0,0,18,826,0,1.5,-56,-51,-56,-52,-52,-58,-51,-52,-54,-26,-56,-50
0,0,21,864,0,1.5,-56,-51,-56,-52,-52,-58,-51,-52,-54,-26,-56,-50
0,0,24,927,0,1.5,-55,-55,-56,-52,-52,-54,-54,-52,-54,-26,-56,-49
0,0,27,968,0,1.5,-55,-55,-56,-52,-52,-54,-54,-52,-54,-26,-56,-49
0,0,31,24,0,1.5,-54,-58,-56,-52,-52,-54,-54,-51,-52,-24,-56,-52
0,0,34,73,0,1.5,-52,-52,-56,-52,-55,-54,-56,-52,-54,-25,-56,-48
0,0,37,127,0,1.5,-52,-52,-56,-52,-55,-54,-56,-52,-54,-25,-56,-48
0,0,40,189,0,1.5,-52,-53,-56,-54,-55,-55,-56,-51,-54,-26,-56,-51
0,0,43,248,0,1.5,-52,-53,-56,-54,-55,-55,-56,-51,-54,-26,-56,-51
0,0,46,310,0,1.5,-54,-50,-54,-51,-56,-55,-55,-51,-54,-25,-56,-54
0,0,49,381,0,1.5,-52,-50,-54,-51,-53,-55,-56,-51,-54,-25,-56,-49
0,0,52,444,0,1.5,-52,-50,-54,-51,-53,-55,-56,-51,-54,-25,-56,-49
0,0,55,509,0,1.5,-54,-49,-54,-52,-53,-55,-55,-52,-54,-26,-56,-49
0,0,58,558,0,1.5,-54,-49,-54,-52,-53,-55,-55,-52,-54,-26,-56,-49
0,0,1,605,0,1.5,-54,-51,-54,-51,-54,-55,-55,-52,-53,-26,-56,-50
0,0,4,661,0,1.5,-49,-51,-54,-51,-54,-55,-58,-52,-54,-26,-56,-47
0,0,7,713,0,1.5,-49,-51,-54,-51,-54,-55,-58,-52,-54,-26,-56,-47
0,0,10,775,0,1.5,-54,-51,-54,-51,-52,-57,-58,-53,-54,-25,-56,-47
0,0,13,821,0,1.5,-54,-51,-54,-51,-52,-57,-58,-53,-54,-25,-56,-47
0,0,16,860,0,1.5,-54,-49,-54,-51,-52,-61,-58,-52,-54,-26,-56,-47
0,0,19,907,0,1.5,-54,-51,-54,-50,-52,-57,-58,-52,-53,-26,-56,-48
0,0,51,336,0,1.5,-51,-50,-56,-45,-52,-56,-51,-55,-57,-28,-58,-52
0,0,57,468,0,1.5,-50,-50,-56,-57,-55,-57,-54,-55,-56,-28,-56,-52
0,0,0,513,0,1.5,-50,-50,-56,-57,-55,-57,-54,-55,-56,-28,-56,-52
0,0,3,546,0,1.5,-50,-51,-56,-52,-54,-61,-53,-50,-54,-29,-56,-52
0,0,6,592,0,1.5,-50,-51,-56,-52,-54,-61,-53,-50,-54,-29,-56,-52
0,0,9,649,0,1.5,-55,-52,-56,-49,-54,-58,-52,-51,-54,-24,-56,-46
0,0,12,704,0,1.5,-55,-52,-56,-49,-54,-58,-52,-51,-54,-24,-56,-46
0,0,15,771,0,1.5,-49,-50,-56,-52,-54,-58,-52,-53,-54,-30,-56,-50
0,0,18,826,0,1.5,-56,-51,-56,-52,-52,-58,-51,-52,-54,-26,-56,-50
0,0,21,864,0,1.5,-56,-51,-56,-52,-52,-58,-51,-52,-54,-26,-56,-50
0,0,24,927,0,1.5,-55,-55,-56,-52,-52,-54,-54,-52,-54,-26,-56,-49
0,0,27,968,0,1.5,-55,-55,-56,-52,-52,-54,-54,-52,-54,-26,-56,-49
0,0,31,24,0,1.5,-54,-58,-56,-52,-52,-54,-54,-51,-52,-24,-56,-52
0,0,34,73,0,1.5,-52,-52,-56,-52,-55,-54,-56,-52,-54,-25,-56,-48
0,0,37,127,0,1.5,-52,-52,-56,-52,-55,-54,-56,-52,-54,-25,-56,-48
0,0,40,189,0,1.5,-52,-53,-56,-54,-55,-55,-56,-51,-54,-26,-56,-51
0,0,43,248,0,1.5,-52,-53,-56,-54,-55,-55,-56,-51,-54,-26,-56,-51
0,0,46,310,0,1.5,-54,-50,-54,-51,-56,-55,-55,-51,-54,-25,-56,-54
0,0,49,381,0,1.5,-52,-50,-54,-51,-53,-55,-56,-51,-54,-25,-56,-49
0,0,52,444,0,1.5,-52,-50,-54,-51,-53,-55,-56,-51,-54,-25,-56,-49
0,0,55,509,0,1.5,-54,-49,-54,-52,-53,-55,-55,-52,-54,-26,-56,-49
0,0,58,558,0,1.5,-54,-49,-54,-52,-53,-55,-55,-52,-54,-26,-56,-49
0,0,1,605,0,1.5,-54,-51,-54,-51,-54,-55,-55,-52,-53,-26,-56,-50
0,0,4,661,0,1.5,-49,-51,-54,-51,-54,-55,-58,-52,-54,-26,-56,-47
0,0,7,713,0,1.5,-49,-51,-54,-51,-54,-55,-58,-52,-54,-26,-56,-47
0,0,10,775,0,1.5,-54,-51,-54,-51,-52,-57,-58,-53,-54,-25,-56,-47
0,0,13,821,0,1.5,-54,-51,-54,-51,-52,-57,-58,-53,-54,-25,-56,-47
0,0,16,860,0,1.5,-54,-49,-54,-51,-52,-61,-58,-52,-54,-26,-56,-47
0,0,19,907,0,1.5,-54,-51,-54,-50,-52,-57,-58,-52,-53,-26,-56,-48
0,0,33,735,0,1.8,-53,-52,-54,-60,-54,-54,-58,-63,-56,-34,-53,-55
0,0,36,767,0,1.8,-53,-52,-54,-60,-54,-54,-58,-63,-56,-34,-53,-55
0,0,39,797,0,1.8,-55,-52,-57,-58,-62,-52,-62,-62,-56,-35,-55,-56
0,0,45,872,0,1.8,-61,-53,-58,-61,-58,-52,-63,-61,-54,-34,-57,-51
0,0,48,920,0,1.8,-56,-52,-58,-58,-57,-52,-54,-61,-54,-34,-57,-51
0,0,55,8,0,1.8,-51,-54,-58,-56,-57,-52,-58,-58,-54,-34,-57,-50
0,0,1,84,0,1.8,-54,-57,-58,-56,-57,-55,-60,-57,-54,-34,-57,-42
0,0,4,106,0,1.8,-57,-54,-58,-55,-58,-55,-60,-58,-54,-34,-57,-45
0,0,10,165,0,1.8,-51,-54,-58,-57,-57,-54,-60,-57,-54,-34,-57,-52
0,0,16,253,0,1.8,-51,-56,-59,-55,-57,-54,-63,-58,-43,-34,-61,-51
0,0,19,292,0,1.8,-51,-54,-57,-57,-57,-54,-58,-56,-54,-34,-58,-49
0,0,25,391,0,1.8,-51,-53,-57,-57,-57,-55,-60,-46,-55,-34,-58,-50
0,0,31,473,0,1.8,-52,-55,-57,-57,-60,-55,-58,-58,-55,-34,-51,-46
0,0,34,498,0,1.8,-51,-57,-57,-57,-59,-53,-57,-57,-54,-34,-51,-51
0,0,40,565,0,1.8,-50,-57,-58,-57,-58,-52,-56,-59,-54,-34,-61,-51
0,0,46,656,0,1.8,-50,-57,-57,-59,-58,-52,-55,-59,-45,-34,-61,-52
0,0,33,735,0,1.8,-53,-52,-54,-60,-54,-54,-58,-63,-56,-34,-53,-55
0,0,36,767,0,1.8,-53,-52,-54,-60,-54,-54,-58,-63,-56,-34,-53,-55
0,0,39,797,0,1.8,-55,-52,-57,-58,-62,-52,-62,-62,-56,-35,-55,-56
0,0,45,872,0,1.8,-61,-53,-58,-61,-58,-52,-63,-61,-54,-34,-57,-51
0,0,48,920,0,1.8,-56,-52,-58,-58,-57,-52,-54,-61,-54,-34,-57,-51
0,0,55,8,0,1.8,-51,-54,-58,-56,-57,-52,-58,-58,-54,-34,-57,-50
0,0,1,84,0,1.8,-54,-57,-58,-56,-57,-55,-60,-57,-54,-34,-57,-42
0,0,4,106,0,1.8,-57,-54,-58,-55,-58,-55,-60,-58,-54,-34,-57,-45
0,0,10,165,0,1.8,-51,-54,-58,-57,-57,-54,-60,-57,-54,-34,-57,-52
0,0,16,253,0,1.8,-51,-56,-59,-55,-57,-54,-63,-58,-43,-34,-61,-51
0,0,19,292,0,1.8,-51,-54,-57,-57,-57,-54,-58,-56,-54,-34,-58,-49
0,0,25,391,0,1.8,-51,-53,-57,-57,-57,-55,-60,-46,-55,-34,-58,-50
0,0,31,473,0,1.8,-52,-55,-57,-57,-60,-55,-58,-58,-55,-34,-51,-46
0,0,34,498,0,1.8,-51,-57,-57,-57,-59,-53,-57,-57,-54,-34,-51,-51
0,0,40,565,0,1.8,-50,-57,-58,-57,-58,-52,-56,-59,-54,-34,-61,-51
0,0,46,656,0,1.8,-50,-57,-57,-59,-58,-52,-55,-59,-45,-34,-61,-52
0,0,0,325,0,2.1,-47,-48,-52,-53,-51,-52,-52,-49,-51,-31,-57,-51
0,0,6,394,0,2.1,-42,-49,-49,-50,-54,-52,-52,-59,-48,-33,-57,-54
0,0,12,469,0,2.1,-42,-54,-49,-50,-54,-49,-52,-59,-48,-39,-57,-54
0,0,18,527,0,2.1,-47,-52,-51,-57,-53,-52,-49,-53,-52,-48,-53,-54
0,0,24,598,0,2.1,-45,-55,-51,-57,-51,-51,-51,-54,-51,-45,-56,-49
0,0,30,679,0,2.1,-45,-55,-52,-56,-52,-51,-52,-53,-51,-43,-58,-49
0,0,36,725,0,2.1,-49,-55,-52,-55,-52,-51,-47,-55,-49,-45,-58,-52
0,0,42,796,0,2.1,-48,-55,-52,-55,-52,-52,-47,-55,-46,-45,-58,-48
0,0,45,840,0,2.1,-48,-55,-52,-55,-52,-52,-47,-55,-46,-45,-58,-48
0,0,48,887,0,2.1,-51,-56,-51,-55,-51,-49,-46,-55,-49,-42,-58,-45
0,0,54,971,0,2.1,-46,-56,-51,-55,-48,-51,-45,-53,-49,-42,-58,-45
0,0,58,25,0,2.1,-46,-56,-51,-55,-48,-51,-45,-53,-49,-42,-58,-45
0,0,1,58,0,2.1,-45,-58,-51,-55,-52,-52,-47,-51,-47,-44,-58,-48
0,0,4,87,0,2.1,-46,-62,-50,-55,-53,-52,-46,-53,-49,-43,-55,-47
0,0,10,164,0,2.1,-49,-62,-50,-55,-52,-51,-46,-52,-46,-44,-56,-46
0,0,16,253,0,2.1,-47,-62,-52,-55,-52,-50,-46,-52,-51,-45,-56,-46
0,0,19,296,0,2.1,-46,-62,-51,-53,-52,-50,-45,-52,-51,-42,-56,-46
0,0,22,337,0,2.1,-46,-62,-51,-53,-52,-50,-45,-52,-51,-42,-56,-46
0,0,0,325,0,2.1,-47,-48,-52,-53,-51,-52,-52,-49,-51,-31,-57,-51
0,0,6,394,0,2.1,-42,-49,-49,-50,-54,-52,-52,-59,-48,-33,-57,-54
0,0,12,469,0,2.1,-42,-54,-49,-50,-54,-49,-52,-59,-48,-39,-57,-54
0,0,18,527,0,2.1,-47,-52,-51,-57,-53,-52,-49,-53,-52,-48,-53,-54
0,0,24,598,0,2.1,-45,-55,-51,-57,-51,-51,-51,-54,-51,-45,-56,-49
0,0,30,679,0,2.1,-45,-55,-52,-56,-52,-51,-52,-53,-51,-43,-58,-49
0,0,36,725,0,2.1,-49,-55,-52,-55,-52,-51,-47,-55,-49,-45,-58,-52
0,0,42,796,0,2.1,-48,-55,-52,-55,-52,-52,-47,-55,-46,-45,-58,-48
0,0,45,840,0,2.1,-48,-55,-52,-55,-52,-52,-47,-55,-46,-45,-58,-48
0,0,48,887,0,2.1,-51,-56,-51,-55,-51,-49,-46,-55,-49,-42,-58,-45
0,0,54,971,0,2.1,-46,-56,-51,-55,-48,-51,-45,-53,-49,-42,-58,-45
0,0,58,25,0,2.1,-46,-56,-51,-55,-48,-51,-45,-53,-49,-42,-58,-45
0,0,1,58,0,2.1,-45,-58,-51,-55,-52,-52,-47,-51,-47,-44,-58,-48
0,0,4,87,0,2.1,-46,-62,-50,-55,-53,-52,-46,-53,-49,-43,-55,-47
0,0,10,164,0,2.1,-49,-62,-50,-55,-52,-51,-46,-52,-46,-44,-56,-46
0,0,16,253,0,2.1,-47,-62,-52,-55,-52,-50,-46,-52,-51,-45,-56,-46
0,0,19,296,0,2.1,-46,-62,-51,-53,-52,-50,-45,-52,-51,-42,-56,-46
0,0,22,337,0,2.1,-46,-62,-51,-53,-52,-50,-45,-52,-51,-42,-56,-46
0,0,1,646,0,2.4,-46,-52,-51,-55,-50,-49,-51,-53,-57,-40,-56,-46
0,0,4,686,0,2.4,-48,-61,-52,-55,-51,-49,-47,-54,-62,-40,-55,-52
0,0,7,737,0,2.4,-48,-61,-52,-55,-51,-49,-47,-54,-62,-40,-55,-52
0,0,10,777,0,2.4,-47,-59,-52,-55,-48,-59,-52,-50,-53,-45,-54,-50
0,0,16,844,0,2.4,-47,-56,-54,-52,-48,-59,-51,-51,-56,-42,-54,-52
0,0,19,876,0,2.4,-51,-58,-55,-52,-50,-59,-55,-52,-56,-40,-54,-55
0,0,25,966,0,2.4,-48,-59,-55,-52,-51,-57,-57,-49,-60,-40,-54,-55
0,0,32,29,0,2.4,-48,-58,-54,-46,-44,-57,-57,-52,-61,-39,-54,-49
0,0,35,63,0,2.4,-49,-60,-51,-51,-43,-57,-55,-51,-58,-40,-54,-57
0,0,41,128,0,2.4,-50,-64,-53,-51,-51,-57,-54,-52,-58,-40,-49,-56
0,0,44,164,0,2.4,-50,-64,-53,-51,-51,-57,-54,-52,-58,-40,-49,-56
0,0,47,230,0,2.4,-50,-58,-53,-51,-51,-62,-54,-52,-58,-40,-49,-50
0,0,50,274,0,2.4,-46,-58,-54,-53,-50,-62,-55,-52,-59,-40,-49,-61
0,0,56,392,0,2.4,-50,-62,-53,-54,-51,-62,-58,-52,-59,-41,-55,-54
0,0,2,491,0,2.4,-50,-61,-53,-54,-51,-58,-58,-51,-59,-40,-55,-54
0,0,5,543,0,2.4,-49,-57,-50,-51,-51,-58,-53,-51,-59,-40,-54,-53
0,0,11,645,0,2.4,-46,-55,-55,-51,-51,-58,-45,-51,-59,-40,-54,-51
0,0,17,724,0,2.4,-49,-55,-55,-51,-51,-50,-45,-51,-59,-40,-54,-51
0,0,20,765,0,2.4,-47,-60,-55,-51,-51,-50,-56,-52,-59,-40,-54,-53
0,0,23,813,0,2.4,-47,-60,-55,-51,-51,-50,-56,-52,-59,-40,-54,-53
0,0,1,646,0,2.4,-46,-52,-51,-55,-50,-49,-51,-53,-57,-40,-56,-46
0,0,4,686,0,2.4,-48,-61,-52,-55,-51,-49,-47,-54,-62,-40,-55,-52
0,0,7,737,0,2.4,-48,-61,-52,-55,-51,-49,-47,-54,-62,-40,-55,-52
0,0,10,777,0,2.4,-47,-59,-52,-55,-48,-59,-52,-50,-53,-45,-54,-50
0,0,16,844,0,2.4,-47,-56,-54,-52,-48,-59,-51,-51,-56,-42,-54,-52
0,0,19,876,0,2.4,-51,-58,-55,-52,-50,-59,-55,-52,-56,-40,-54,-55
0,0,25,966,0,2.4,-48,-59,-55,-52,-51,-57,-57,-49,-60,-40,-54,-55
0,0,32,29,0,2.4,-48,-58,-54,-46,-44,-57,-57,-52,-61,-39,-54,-49
0,0,35,63,0,2.4,-49,-60,-51,-51,-43,-57,-55,-51,-58,-40,-54,-57
0,0,41,128,0,2.4,-50,-64,-53,-51,-51,-57,-54,-52,-58,-40,-49,-56
0,0,44,164,0,2.4,-50,-64,-53,-51,-51,-57,-54,-52,-58,-40,-49,-56
0,0,47,230,0,2.4,-50,-58,-53,-51,-51,-62,-54,-52,-58,-40,-49,-50
0,0,50,274,0,2.4,-46,-58,-54,-53,-50,-62,-55,-52,-59,-40,-49,-61
0,0,56,392,0,2.4,-50,-62,-53,-54,-51,-62,-58,-52,-59,-41,-55,-54
0,0,2,491,0,2.4,-50,-61,-53,-54,-51,-58,-58,-51,-59,-40,-55,-54
0,0,5,543,0,2.4,-49,-57,-50,-51,-51,-58,-53,-51,-59,-40,-54,-53
0,0,11,645,0,2.4,-46,-55,-55,-51,-51,-58,-45,-51,-59,-40,-54,-51
0,0,17,724,0,2.4,-49,-55,-55,-51,-51,-50,-45,-51,-59,-40,-54,-51
0,0,20,765,0,2.4,-47,-60,-55,-51,-51,-50,-56,-52,-59,-40,-54,-53
0,0,23,813,0,2.4,-47,-60,-55,-51,-51,-50,-56,-52,-59,-40,-54,-53
0,0,50,261,0,2.7,-52,-60,-55,-53,-56,-50,-57,-51,-56,-56,-51,-47
0,0,56,379,0,2.7,-45,-51,-56,-53,-54,-49,-54,-56,-52,-45,-52,-46
0,0,2,453,0,2.7,-45,-58,-56,-53,-54,-50,-54,-54,-52,-45,-52,-46
0,0,5,482,0,2.7,-45,-58,-56,-53,-54,-49,-54,-55,-52,-46,-52,-51
0,0,8,526,0,2.7,-45,-58,-56,-53,-54,-49,-54,-55,-52,-46,-52,-51
0,0,11,572,0,2.7,-46,-56,-55,-51,-54,-49,-54,-55,-52,-41,-55,-49
0,0,14,612,0,2.7,-46,-56,-55,-51,-54,-49,-54,-55,-52,-41,-55,-49
0,0,17,633,0,2.7,-46,-56,-55,-51,-54,-51,-54,-55,-52,-45,-55,-49
0,0,20,653,0,2.7,-44,-56,-55,-52,-53,-51,-52,-57,-52,-51,-53,-46
0,0,23,684,0,2.7,-44,-56,-55,-52,-53,-51,-52,-57,-52,-51,-53,-46
0,0,26,717,0,2.7,-45,-59,-55,-52,-52,-51,-50,-57,-52,-56,-53,-46
0,0,29,746,0,2.7,-45,-59,-55,-52,-52,-51,-50,-57,-52,-56,-53,-46
0,0,32,788,0,2.7,-44,-59,-55,-52,-52,-48,-51,-57,-52,-56,-53,-46
0,0,35,818,0,2.7,-45,-59,-55,-53,-52,-48,-51,-57,-52,-51,-52,-48
0,0,38,856,0,2.7,-45,-59,-55,-53,-52,-48,-51,-57,-52,-51,-52,-48
0,0,41,912,0,2.7,-48,-54,-52,-54,-53,-48,-53,-55,-52,-50,-52,-45
0,0,44,940,0,2.7,-48,-54,-52,-54,-53,-48,-53,-55,-52,-50,-52,-45
0,0,47,983,0,2.7,-50,-54,-52,-52,-53,-49,-52,-55,-52,-50,-55,-51
0,0,51,27,0,2.7,-49,-52,-52,-55,-54,-49,-52,-56,-52,-51,-55,-45
0,0,54,56,0,2.7,-49,-52,-52,-55,-54,-49,-52,-56,-52,-51,-55,-45
0,0,57,89,0,2.7,-49,-56,-54,-55,-52,-49,-52,-54,-52,-52,-55,-45
0,0,0,173,0,2.7,-49,-56,-54,-55,-52,-49,-52,-54,-52,-52,-55,-45
0,0,3,226,0,2.7,-46,-56,-53,-54,-53,-50,-51,-54,-52,-52,-54,-45
0,0,6,268,0,2.7,-46,-54,-53,-55,-52,-46,-52,-56,-52,-54,-54,-45
0,0,9,292,0,2.7,-46,-54,-53,-55,-52,-46,-52,-56,-52,-54,-54,-45
0,0,12,340,0,2.7,-46,-54,-54,-55,-52,-49,-52,-56,-52,-53,-54,-46
0,0,15,374,0,2.7,-46,-54,-54,-55,-52,-49,-52,-56,-52,-53,-54,-46
0,0,18,396,0,2.7,-47,-57,-52,-55,-52,-50,-52,-56,-52,-51,-54,-45
0,0,50,261,0,2.7,-52,-60,-55,-53,-56,-50,-57,-51,-56,-56,-51,-47
0,0,56,379,0,2.7,-45,-51,-56,-53,-54,-49,-54,-56,-52,-45,-52,-46
0,0,2,453,0,2.7,-45,-58,-56,-53,-54,-50,-54,-54,-52,-45,-52,-46
0,0,5,482,0,2.7,-45,-58,-56,-53,-54,-49,-54,-55,-52,-46,-52,-51
0,0,8,526,0,2.7,-45,-58,-56,-53,-54,-49,-54,-55,-52,-46,-52,-51
0,0,11,572,0,2.7,-46,-56,-55,-51,-54,-49,-54,-55,-52,-41,-55,-49
0,0,14,612,0,2.7,-46,-56,-55,-51,-54,-49,-54,-55,-52,-41,-55,-49
0,0,17,633,0,2.7,-46,-56,-55,-51,-54,-51,-54,-55,-52,-45,-55,-49
0,0,20,653,0,2.7,-44,-56,-55,-52,-53,-51,-52,-57,-52,-51,-53,-46
0,0,23,684,0,2.7,-44,-56,-55,-52,-53,-51,-52,-57,-52,-51,-53,-46
0,0,26,717,0,2.7,-45,-59,-55,-52,-52,-51,-50,-57,-52,-56,-53,-46
0,0,29,746,0,2.7,-45,-59,-55,-52,-52,-51,-50,-57,-52,-56,-53,-46
0,0,32,788,0,2.7,-44,-59,-55,-52,-52,-48,-51,-57,-52,-56,-53,-46
0,0,35,818,0,2.7,-45,-59,-55,-53,-52,-48,-51,-57,-52,-51,-52,-48
0,0,38,856,0,2.7,-45,-59,-55,-53,-52,-48,-51,-57,-52,-51,-52,-48
0,0,41,912,0,2.7,-48,-54,-52,-54,-53,-48,-53,-55,-52,-50,-52,-45
0,0,44,940,0,2.7,-48,-54,-52,-54,-53,-48,-53,-55,-52,-50,-52,-45
0,0,47,983,0,2.7,-50,-54,-52,-52,-53,-49,-52,-55,-52,-50,-55,-51
0,0,51,27,0,2.7,-49,-52,-52,-55,-54,-49,-52,-56,-52,-51,-55,-45
0,0,54,56,0,2.7,-49,-52,-52,-55,-54,-49,-52,-56,-52,-51,-55,-45
0,0,57,89,0,2.7,-49,-56,-54,-55,-52,-49,-52,-54,-52,-52,-55,-45
0,0,0,173,0,2.7,-49,-56,-54,-55,-52,-49,-52,-54,-52,-52,-55,-45
0,0,3,226,0,2.7,-46,-56,-53,-54,-53,-50,-51,-54,-52,-52,-54,-45
0,0,6,268,0,2.7,-46,-54,-53,-55,-52,-46,-52,-56,-52,-54,-54,-45
0,0,9,292,0,2.7,-46,-54,-53,-55,-52,-46,-52,-56,-52,-54,-54,-45
0,0,12,340,0,2.7,-46,-54,-54,-55,-52,-49,-52,-56,-52,-53,-54,-46
0,0,15,374,0,2.7,-46,-54,-54,-55,-52,-49,-52,-56,-52,-53,-54,-46
0,0,18,396,0,2.7,-47,-57,-52,-55,-52,-50,-52,-56,-52,-51,-54,-45
0,0,58,556,0,3,-52,-57,-54,-55,-51,-55,-49,-56,-52,-52,-48,-56
0,0,1,611,0,3,-52,-57,-54,-55,-51,-55,-49,-56,-52,-52,-48,-56
0,0,4,689,0,3,-50,-48,-51,-48,-48,-57,-46,-56,-52,-45,-48,-50
0,0,7,735,0,3,-50,-48,-51,-48,-48,-57,-46,-56,-52,-45,-48,-50
0,0,10,776,0,3,-49,-46,-52,-49,-47,-55,-49,-52,-52,-45,-50,-51
0,0,16,853,0,3,-48,-48,-53,-51,-48,-55,-50,-53,-52,-46,-51,-52
0,0,19,903,0,3,-51,-51,-52,-51,-48,-55,-51,-53,-53,-46,-50,-51
0,0,25,993,0,3,-50,-50,-54,-50,-46,-56,-50,-53,-52,-46,-50,-52
0,0,32,60,0,3,-47,-49,-53,-49,-46,-54,-50,-53,-52,-49,-49,-52
0,0,35,118,0,3,-51,-49,-54,-49,-46,-54,-51,-53,-52,-46,-48,-51
